0.1106,0.4872,0.0000,0.8950,0.4872,0.8571,0.8788,1.0000,0.5000,0.4848,0.0250,0.4000,0.9697,0.0250,0.8000,0.8939,0.3000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8359
0.1152,0.0000,0.0000,0.0000,0.0000,1.0000,0.7727,0.5000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,0.3333,1.0000,0.2857,0.8377
0.2028,0.4872,0.1429,0.4400,1.0000,0.0000,0.9697,0.0250,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8601
0.2212,0.2821,0.5714,1.0000,0.4872,1.0000,0.9697,0.0250,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8622
0.1659,0.2821,0.4286,0.0000,0.0000,0.7143,0.4697,0.3000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8637
0.2028,0.4872,0.1429,0.2750,0.2821,0.0000,0.2424,0.0250,0.4000,0.5758,1.0000,0.3000,0.2424,0.0250,0.8000,0.9697,0.0250,0.8000,0.4848,0.0250,0.4000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.7143,0.8652
0.1106,0.2821,0.2857,0.0000,0.0000,0.0000,0.6515,0.3000,0.9000,0.9697,0.0250,1.0000,0.5758,1.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.1429,0.8723
0.1152,0.0000,0.0000,0.8000,0.4872,0.7143,0.2424,0.0250,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8728
0.3871,1.0000,0.0000,0.3200,0.0000,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8753
0.7558,1.0000,0.2857,0.3200,0.0000,1.0000,0.8788,1.0000,0.5000,0.4848,0.0250,0.4000,0.2424,0.0250,0.8000,0.4242,0.3000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.2857,0.8768
0.3871,1.0000,0.0000,0.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8783
0.2765,0.2821,0.7143,0.0000,0.0000,0.8571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8807
0.0553,0.2821,0.1429,0.2350,0.2821,0.2857,0.9697,0.0250,1.0000,0.2424,0.0250,0.7000,0.4697,0.5000,0.3000,0.8788,1.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,1.0000,0.2500,1.0000,0.1667,0.0000,0.1429,0.8825
0.3871,0.4872,0.4286,0.3200,0.0000,0.4286,0.7727,0.5000,0.7000,0.8788,1.0000,0.5000,0.4848,0.0250,1.0000,0.7121,0.3000,0.5000,0.4848,0.0250,0.9000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8856
0.1106,0.4872,0.0000,0.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.8860
0.1152,0.0000,0.0000,0.4000,0.4872,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1667,1.0000,0.1429,0.8868
0.0553,0.2821,0.1429,0.9600,0.0000,0.8571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.1429,0.8899
0.1152,0.0000,0.8571,0.6000,0.4872,0.4286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8921
0.2028,0.4872,0.1429,0.0000,0.0000,0.4286,0.5606,0.3000,0.7000,0.2424,0.0250,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.8926
0.1106,0.2821,0.2857,0.0000,0.0000,0.8571,0.4848,0.0250,0.5000,0.9394,0.3000,1.0000,0.7273,1.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.4286,0.8944
0.4793,0.4872,0.5714,0.0000,0.0000,0.4286,0.7273,1.0000,0.4000,0.4848,0.0250,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8971
0.2028,0.4872,0.1429,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.1429,0.8980
0.1659,0.2821,0.4286,0.6400,1.0000,0.1429,0.2424,0.0250,0.3000,0.4848,0.0250,1.0000,0.7273,1.0000,0.4000,0.4848,0.0250,1.0000,0.5758,1.0000,0.3000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.2857,0.8985
0.4101,0.0000,0.1429,0.4400,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1.0000,0.2500,0.0000,0.1667,1.0000,0.1429,0.8986
0.1106,0.4872,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.1667,0.0000,0.1429,0.8998
0.6636,0.4872,0.8571,0.0000,0.0000,0.8571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.2500,0.0000,0.1667,1.0000,0.1429,0.9012
0.1106,0.2821,0.2857,0.2350,0.2821,0.1429,0.2424,0.0250,0.7000,0.2424,0.0250,0.5000,0.2424,0.0250,0.7000,0.2424,0.0250,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.1667,1.0000,0.5714,0.9019
0.1152,0.0000,0.1429,0.6400,1.0000,0.1429,0.4848,0.0250,0.5000,0.4848,0.0250,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.4286,0.9034
0.4793,0.4872,0.5714,0.0000,0.0000,0.4286,0.6970,0.5000,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.9046
0.2949,0.4872,0.2857,0.7000,0.4872,0.5714,0.2424,0.0250,0.6000,0.9697,0.0250,0.5000,0.9242,0.5000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.1429,0.9058
0.3871,1.0000,0.0000,0.5350,0.2821,0.1429,0.9697,0.0250,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.2857,0.9065
0.4101,0.0000,0.1429,0.0000,0.0000,0.8571,0.5606,0.3000,0.7000,0.9697,0.0250,0.9000,0.6970,0.5000,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.9071
0.4101,0.0000,0.2857,0.7400,0.2821,0.5714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.9072
0.1152,0.0000,0.5714,0.3000,0.2821,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.1429,0.9077
0.1659,0.2821,0.4286,0.9600,0.0000,0.5714,0.8030,0.3000,0.7000,0.4848,0.0250,0.5000,0.8788,1.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.5714,0.9081
0.3318,0.2821,0.8571,0.6400,1.0000,0.1429,0.2424,0.0250,0.9000,0.2424,0.0250,1.0000,0.5455,0.5000,0.4000,0.4848,0.0250,0.5000,0.8788,1.0000,0.5000,0.2424,0.0500,0.4000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.8571,0.9083
0.1106,0.2821,0.2857,0.0000,0.0000,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.1667,1.0000,0.1429,0.9089
0.3871,1.0000,0.0000,0.9600,0.0000,0.1429,0.8788,1.0000,0.5000,0.9697,0.0250,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.1429,0.9091
0.1152,0.0000,1.0000,0.0000,0.0000,1.0000,0.6970,0.3000,1.0000,0.2424,0.0250,0.4000,0.6970,0.3000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.9093
0.4793,0.4872,0.5714,0.0000,0.0000,0.2857,0.7273,1.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.2500,0.0000,0.1667,0.0000,0.2857,0.9094
0.0000,0.2821,0.0000,0.0000,0.0000,0.0000,0.9697,0.0250,0.9000,0.8485,0.3000,0.8000,0.4848,0.0250,0.4000,0.9697,0.0250,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,1.0000,0.2500,1.0000,0.1667,1.0000,0.5714,0.9098
0.2765,0.2821,0.7143,0.9600,0.0000,0.0000,0.4848,0.0250,0.8000,0.9697,0.0250,0.4000,0.4848,0.0250,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.2857,0.9103
0.2949,0.4872,0.2857,0.9600,0.0000,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.1429,0.9115
0.6636,0.4872,0.8571,0.9600,0.0000,1.0000,0.6212,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9116
0.2212,0.2821,0.5714,0.3200,0.0000,0.4286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.1429,0.9117
0.3871,1.0000,0.0000,0.4400,1.0000,0.0000,0.9697,0.0250,0.9000,0.5758,1.0000,0.3000,0.9697,0.0250,1.0000,0.2424,0.0250,0.7000,0.8788,1.0000,0.5000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.2500,0.0000,0.1667,1.0000,0.1429,0.9128
0.5714,1.0000,0.1429,0.8400,1.0000,0.2857,0.4848,0.0250,0.6000,0.2424,0.0250,0.9000,0.4848,0.0250,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5714,0.9129
0.1152,0.0000,0.2857,1.0000,0.4872,1.0000,0.5455,0.5000,0.4000,0.9697,0.0250,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.1429,0.9130
0.3871,0.4872,0.4286,0.0000,0.0000,0.1429,0.4848,0.0250,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.9131
0.1152,0.0000,0.5714,0.8400,1.0000,0.2857,0.9697,0.0250,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.1429,0.9132
0.0000,0.2821,0.0000,0.3200,0.0000,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.1667,1.0000,0.1429,0.9140
0.1152,0.0000,0.4286,0.3200,0.0000,0.7143,0.4848,0.0250,0.5000,0.9697,0.0250,0.5000,0.7727,0.5000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.9141
0.5714,1.0000,0.1429,0.6400,1.0000,0.1429,0.4848,0.0250,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.9145
0.0553,0.2821,0.1429,0.3550,0.2821,0.5714,0.9697,0.0250,1.0000,0.8788,1.0000,0.5000,0.9697,0.0250,1.0000,0.4848,0.0250,1.0000,0.5455,0.5000,0.4000,0.0000,0.0000,0.0000,1.0000,0.5000,1.0000,0.2500,1.0000,0.1667,1.0000,0.2857,0.9147
0.1152,0.0000,0.8571,0.0000,0.0000,0.0000,0.5606,0.3000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,1.0000,0.1667,0.0000,0.2857,0.9148
0.4793,0.4872,0.5714,0.0000,0.0000,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.2500,0.0000,0.1667,1.0000,0.1429,0.9155
0.1106,0.4872,0.0000,0.4950,0.4872,0.2857,0.7727,0.5000,0.7000,0.4848,0.0250,0.3000,0.8788,1.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.1667,1.0000,0.4286,0.9157
0.1152,0.0000,0.2857,0.8000,0.4872,0.7143,0.5758,1.0000,0.3000,0.9697,0.0250,0.6000,0.5758,1.0000,0.3000,0.6212,0.5000,0.5000,0.9697,0.0250,0.8000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.5714,0.9158
0.3318,0.2821,0.8571,0.9600,0.0000,0.5714,0.9697,0.0250,0.7000,0.6667,0.3000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.9159
0.5714,0.4872,0.7143,0.0000,0.0000,0.7143,0.4848,0.0250,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1429,0.9161
0.7558,1.0000,0.2857,0.0000,0.0000,0.8571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.9166
0.0553,0.2821,0.1429,0.9600,0.0000,0.0000,0.8788,1.0000,0.5000,0.4848,0.0250,0.7000,0.4697,0.5000,0.3000,0.7879,0.3000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.8333,0.0000,0.7143,0.9167
0.5714,1.0000,0.1429,0.0000,0.0000,0.4286,0.4242,0.3000,0.4000,0.7727,0.5000,0.7000,0.4848,0.0250,0.7000,0.9697,0.0250,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.5000,1.0000,0.3333,1.0000,0.4286,0.9169
0.4101,0.0000,0.1429,0.6200,0.2821,0.2857,0.6212,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,1.0000,0.2500,1.0000,0.1667,1.0000,0.1429,0.9172
0.3318,0.2821,0.8571,0.8350,0.2821,1.0000,0.2424,0.0250,0.9000,0.7273,1.0000,0.4000,0.8485,0.3000,0.8000,0.9697,0.0250,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.3333,0.0000,0.5714,0.9173
0.3318,0.2821,0.8571,0.0000,0.0000,0.0000,0.2424,0.0250,0.5000,0.5606,0.3000,0.7000,0.8939,0.3000,0.9000,0.2424,0.0250,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,1.0000,0.2500,1.0000,0.1667,0.0000,0.7143,0.9174
0.1152,0.0000,0.1429,0.4200,0.2821,0.5714,0.8485,0.3000,0.8000,1.0000,0.5000,1.0000,0.5758,1.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.1667,1.0000,0.2857,0.9178
0.2949,0.4872,0.2857,0.4950,0.2821,0.2857,0.9697,0.0250,0.7000,0.2424,0.0250,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1667,1.0000,0.1429,0.9180
1.0000,0.0000,0.0000,0.6800,0.2821,0.4286,0.4848,0.0250,0.3000,0.2424,0.0250,0.6000,0.9697,0.0250,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1429,0.9181
0.5714,0.4872,0.7143,0.4400,1.0000,0.0000,0.2424,0.0250,0.3000,0.7273,1.0000,0.4000,0.2424,0.0250,0.6000,0.4848,0.0250,0.3000,0.7273,1.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.9182
0.2028,0.4872,0.1429,0.0000,0.0000,0.4286,0.2424,0.0250,0.4000,0.9697,0.0250,1.0000,0.5758,1.0000,0.3000,0.6212,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.1667,0.0000,0.4286,0.9189
0.0000,0.2821,0.0000,0.3200,0.0000,0.7143,0.2424,0.0250,1.0000,0.2424,0.0250,0.4000,0.7727,0.5000,0.7000,0.7727,0.5000,0.7000,0.2424,0.0250,0.9000,0.3788,0.6000,0.3000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.8571,0.9191
